FEC ID,STATE,DISTRICT,FIRST NAME,LAST NAME,"LAST NAME,  FIRST",TOTAL VOTES,PARTY,PRIMARY RESULTS,PRIMARY %,RUNOFF RESULTS,RUNOFF %,GENERAL RESULTS,GENERAL %,GENERAL RUNOFF RESULTS,GENERAL RUNOFF %,INCUMBENT INDICATOR,NOTES (See Endnotes Page)
H2NH01130,NH,01,Jeb,Bradley,"Bradley, Jeb",,R,23012,31.3510715112873%,,,128993,58.1083576966219%,,,,
H2NH01163,NH,01,John A.,Stephen,"Stephen, John A.",,R,16956,23.1005027179466%,,,,,,,,
H2NH01122,NH,01,Sean,Mahoney,"Mahoney, Sean",,R,13861,18.883938910914%,,,,,,,,
H6NH01123,NH,01,Vivian ,Clark,"Clark, Vivian ",,R,6889,9.38543071620278%,,,,,,,,
H2NH01171,NH,01,Wayne,Barrows,"Barrows, Wayne",,R,6008,8.18517458890206%,,,,,,,,
H2NH01148,NH,01,"Francine ""Fran""",Wendelboe,"Wendelboe, Francine ""Fran""",,R,4947,6.73969019495647%,,,,,,,,
H2NH01155,NH,01,Gary Scott,Hoffman,"Hoffman, Gary Scott",,R,1101,1.49997956431111%,,,,,,,,
H0NH01183,NH,01,"""Bob""",Bevill,"Bevill, ""Bob""",,R,547,0.745221454748573%,,,,,,,,
H0NH01175,NH,01,Martha Fuller,Clark,"Clark, Martha Fuller",,W(R),79,0.107627961471915%,,,,,,,,
H2NH01189,NH,01,Sean Patrick,Dean,"Dean, Sean Patrick",,W(R),1,0.00136237925913816%,,,,,,,,
,NH,01,,,   ,Total Party Votes:,R,73401,,,,,,,,,
H0NH01175,NH,01,Martha Fuller,Clark,"Clark, Martha Fuller",,D,26317,83.9083025124346%,,,85426,38.4824336560249%,,,,
H2NH01189,NH,01,Sean Patrick,Dean,"Dean, Sean Patrick",,D,4717,15.0395357734983%,,,,,,,,
H2NH01163,NH,01,John A.,Stephen,"Stephen, John A.",,W(D),160,0.51013901288101%,,,,,,,,
H2NH01130,NH,01,Jeb,Bradley,"Bradley, Jeb",,W(D),64,0.204055605152404%,,,,,,,,
H2NH01122,NH,01,Sean,Mahoney,"Mahoney, Sean",,W(D),52,0.165795179186328%,,,,,,,,
H2NH01171,NH,01,Wayne,Barrows,"Barrows, Wayne",,W(D),23,0.0733324831016452%,,,,,,,,
H2NH01148,NH,01,"Francine ""Fran""",Wendelboe,"Wendelboe, Francine ""Fran""",,W(D),18,0.0573906389491136%,,,,,,,,
H6NH01123,NH,01,Vivian ,Clark,"Clark, Vivian ",,W(D),10,0.0318836883050631%,,,,,,,,
H2NH01155,NH,01,Gary Scott,Hoffman,"Hoffman, Gary Scott",,W(D),3,0.00956510649151894%,,,,,,,,
,NH,01,,,   ,Total Party Votes:,D,31364,,,,,,,,,
H0NH01191,NH,01,"""Dan""",Belforti,"Belforti, ""Dan""",,LBT,,,,,7387,3.32767234117313%,,,,
,NH,01,,Scattered,Scattered ,,W,,,,,181,0.0815363061800916%,,,,
,NH,01,,,   ,Total District Votes:,,104765,,,,221987,,,,,
H0NH02017,NH,02,Charles,Bass,"Bass, Charles",,R,61473,86.3821595188579%,,,125804,56.8076728560075%,,,(I),
H2NH02138,NH,02,Eugene,Douglass,"Douglass, Eugene",,R,9486,13.3297734809735%,,,,,,,,
,NH,02,,Scattered,Scattered ,,W(R),131,0.184081839132145%,,,,,,,,
H2NH02146,NH,02,Katrina,Swett,"Swett, Katrina",,W(R),74,0.103985161036479%,,,,,,,,
,NH,02,,,   ,Total Party Votes:,R,71164,,,,,,,,,
H2NH02146,NH,02,Katrina,Swett,"Swett, Katrina",,D,24997,78.0327152400574%,,,90479,40.8564229463189%,,,,
H0NH02140,NH,02,"Norman H. ""NH""",Jackman,"Jackman, Norman H. ""NH""",,D,6700,20.9152775176375%,,,,,,,,
,NH,02,,Scattered,Scattered ,,W(D),208,0.649310108010239%,,,,,,,,
H0NH02017,NH,02,Charles,Bass,"Bass, Charles",,W(D),122,0.380845351813698%,,,,,,,(I),
H2NH02138,NH,02,Eugene,Douglass,"Douglass, Eugene",,W(D),7,0.0218517824811138%,,,,,,,,
,NH,02,,,   ,Total Party Votes:,D,32034,,,,,,,,,
H2NH02153,NH,02,Rosalie T.,Babiarz,"Babiarz, Rosalie T.",,LBT,,,,,5051,2.28081424752547%,,,,
,NH,02,,Scattered,Scattered ,,W,,,,,122,0.0550899501481107%,,,,
,NH,02,,,   ,Total District Votes:,,103198,,,,221456,,,,,
,NH, ,,,   ,Total State Votes:,,207963,,,,443443,,,,,
,NJ,,,,   ,,, ,,,,,,,,,
S2NJ00080,NJ,S,Frank R.,Lautenberg,"Lautenberg, Frank R.",,D,,,,,1138193,53.8763062078837%,,,,12
S6NJ00172,NJ,S,Robert G.,Torricelli,"Torricelli, Robert G.",,D,181468,100%,,,,,,,(I),
,NJ,S,,,   ,Total Party Votes:,D,181468,,,,,,,,,
S2NJ00239,NJ,S,Douglas R.,Forrester,"Forrester, Douglas R.",,R,97275,44.560238204306%,,,928439,43.9476115732054%,,,,
S2NJ00247,NJ,S,Diane,Allen,"Allen, Diane",,R,80476,36.8648648648649%,,,,,,,,
S2NJ00288,NJ,S,John J.,Matheussen,"Matheussen, John J.",,R,40549,18.5748969308291%,,,,,,,,
,NJ,S,,,   ,Total Party Votes:,R,218300,,,,,,,,,
S2NJ00270,NJ,S,Ted,Glick,"Glick, Ted",,I (GRN),,,,,24308,1.1506179104082%,,,,
S2NJ00304,NJ,S,Elizabeth ,Macron,"Macron, Elizabeth ",,I (LBT),,,,,12558,0.594432274103429%,,,,
S2NJ00312,NJ,S,Norman E.,Wahner,"Wahner, Norman E.",,I (NJC),,,,,6404,0.303133005523042%,,,,
S0NJ00100,NJ,S,Gregory,Pason,"Pason, Gregory",,I (SOC),,,,,2702,0.127899028876212%,,,,
,NJ,S,,,   ,Total State Votes:,,399768,,,,2112604,,,,,
H0NJ01066,NJ,01,Robert E.,Andrews,"Andrews, Robert E.",,D,18362,,,,121846,92.7368348948542%,,,(I),
,NJ,01,,,   ,Total Party Votes:,D,18362,,,,,,,,,
H2NJ01088,NJ,01,Timothy,Haas,"Haas, Timothy",,I (LBT),,,,,9543,7.26316510514579%,,,,
,NJ,01,,,   ,Total District Votes:,,18362,,,,131389,,,,,
H2NJ02037,NJ,02,Frank A.,LoBiondo,"LoBiondo, Frank A.",,R,25335,100%,,,116834,69.2148650169729%,,,(I),
,NJ,02,,,   ,Total Party Votes:,R,25335,,,,,,,,,
H2NJ02094,NJ,02,Steven A.,Farkas,"Farkas, Steven A.",,D,9182,100%,,,47735,28.2791959668008%,,,,
,NJ,02,,,   ,Total Party Votes:,D,9182,,,,,,,,,
H2NJ02110,NJ,02,Roger,Merle,"Merle, Roger",,I (GRN),,,,,1739,1.03021937333752%,,,,
H2NJ02102,NJ,02,Michael J.,"Matthews, Jr.","Matthews, Michael J., Jr.",,I (LBT),,,,,1720,1.01896338248449%,,,,
H0NJ02098,NJ,02,Constantino,Rozzo,"Rozzo, Constantino",,I (SOC),,,,,771,0.456756260404386%,,,,
,NJ,02,,,   ,Total District Votes:,,34517,,,,168799,,,,,
H4NJ13022,NJ,03,Jim,Saxton,"Saxton, Jim",,R,24884,100%,,,123375,65.0235323259847%,,,(I),
,NJ,03,,,   ,Total Party Votes:,R,24884,,,,,,,,,
H2NJ03159,NJ,03,Richard,Strada,"Strada, Richard",,D,10431,100%,,,64364,33.9223881226316%,,,,
,NJ,03,,,   ,Total Party Votes:,D,10431,,,,,,,,,
H2NJ03175,NJ,03,Raymond ,Byrne,"Byrne, Raymond ",,I (LBT),,,,,1335,0.703598100548648%,,,,
H6NJ03119,NJ,03,Ken ,Feduniewicz,"Feduniewicz, Ken ",,I (AF),,,,,665,0.350481450835095%,,,,
,NJ,03,,,   ,Total District Votes:,,35315,,,,189739,,,,,
H8NJ04014,NJ,04,Christopher H.,Smith,"Smith, Christopher H.",,R,19667,100%,,,115293,66.1459199889846%,,,(I),
,NJ,04,,,   ,Total Party Votes:,R,19667, ,,,,,,,,
H2NJ04116,NJ,04,Mary,Brennan,"Brennan, Mary",,D,8589,100%,,,55967,32.1093969627254%,,,,
,NJ,04,,,   ,Total Party Votes:,D,8589,,,,,,,,,
H6NJ06153,NJ,04,Keith ,Quarles,"Quarles, Keith ",,I (LBT),,,,,1211,0.69477513037791%,,,,
H2NJ04132,NJ,04,Hermann,Winkelmann,"Winkelmann, Hermann",,I (HHD),,,,,1063,0.609864544666984%,,,,
H2NJ04124,NJ,04,Don ,Graham,"Graham, Don ",,I (NJC),,,,,767,0.440043373245133%,,,,
,NJ,04,,,   ,Total District Votes:,,28256,,,,174301,,,,,
H8NJ05052,NJ,05,Scott,Garrett,"Garrett, Scott",,R,16234,44.9944567627494%,,,118881,59.4848161880601%,,,,
H2NJ05188,NJ,05,David C.,Russo,"Russo, David C.",,R,9299,25.7732815964523%,,,,,,,,
H2NJ05196,NJ,05,Gerald,Cardinale,"Cardinale, Gerald",,R,9109,25.2466740576497%,,,,,,,,
H2NJ05238,NJ,05,Akram Yosri,Abdelrahman,"Abdelrahman, Akram Yosri",,R,773,2.14246119733925%,,,,,,,,
H2NJ05220,NJ,05,Brian,Fox,"Fox, Brian",,R,665,1.84312638580931%,,,,,,,,
,NJ,05,,,   ,Total Party Votes:,R,36080,,,,,,,,,
H2NJ05246,NJ,05,Anne,Sumers,"Sumers, Anne",,D,6365,100%,,,76504,38.2805189866451%,,,,
,NJ,05,,,   ,Total Party Votes:,D,6365,,,,,,,,,
H2NJ05261,NJ,05,Michael J.,Cino,"Cino, Michael J.",,I (LTI),,,,,4466,2.23466482529485%,,,,
,NJ,05,,,   ,Total District Votes:,,42445,,,,199851,,,,,
H8NJ03073,NJ,06,Frank,"Pallone, Jr.","Pallone, Frank, Jr.",,D,11005,100%,,,91379,66.4598712680461%,,,(I),
,NJ,06,,,   ,Total Party Votes:,D,11005,,,,,,,,,
H2NJ06145,NJ,06,Ric,Medrow,"Medrow, Ric",,R,6505,100%,,,42479,30.8949416342412%,,,,
,NJ,06,,,   ,Total Party Votes:,R,6505,,,,,,,,,
H2NJ06178,NJ,06,Richard D.,Strong,"Strong, Richard D.",,I (GRN),,,,,1819,1.32295719844358%,,,,
H2NJ06152,NJ,06,Barry ,Allen,"Allen, Barry ",,I (LBT),,,,,1206,0.877122804465617%,,,,
H2NJ06160,NJ,06,Mac Dara Francis X.,Lyden,"Lyden, Mac Dara Francis X.",,I (HRA),,,,,612,0.445107094803447%,,,,
,NJ,06,,,   ,Total District Votes:,,17510,,,,137495,,,,,
H8NJ06118,NJ,07,Mike,Ferguson,"Ferguson, Mike",,R,20244,100%,,,106055,57.9529185473383%,,,(I),
,NJ,07,,,   ,Total Party Votes:,R,20244,,,,,,,,,
H2NJ07143,NJ,07,Tim,Carden,"Carden, Tim",,D,6217,90.6664722181712%,,,74879,40.917039158042%,,,,
H2NJ07127,NJ,07,Tyrone Cass,Ross,"Ross, Tyrone Cass",,D,640,9.33352778182879%,,,,,,,,
,NJ,07,,,   ,Total Party Votes:,D,6857,,,,,,,,,
H8NJ07082,NJ,07,Darren ,Young,"Young, Darren ",,I (LBT),,,,,2068,1.13004229461973%,,,,
,NJ,07,,,   ,Total District Votes:,,27101,,,,183002,,,,,
H6NJ08118,NJ,08,Bill,"Pascrell, Jr.","Pascrell, Bill, Jr.",,D,10462,100%,,,88101,66.8348265424559%,,,(I),
,NJ,08,,,   ,Total Party Votes:,D,10462,,,,,,,,,
H2NJ08190,NJ,08,Jared,Silverman,"Silverman, Jared",,R,6437,100%,,,40318,30.5858791221296%,,,,
,NJ,08,,,   ,Total Party Votes:,R,6437,,,,,,,,,
H0NJ08095,NJ,08,Joseph A.,Fortunato,"Fortunato, Joseph A.",,I (GRN),,,,,3400,2.57929433541447%,,,,
,NJ,08,,,   ,Total District Votes:,,16899,,,,131819,,,,,
H6NJ09165,NJ,09,Steven R.,Rothman,"Rothman, Steven R.",,D,16362,100%,,,97108,69.7634989511193%,,,(I),
,NJ,09,,,   ,Total Party Votes:,D,16362,,,,,,,,,
H2NJ09099,NJ,09,Joseph,Glass,"Glass, Joseph",,R,7336,100%,,,42088,30.2365010488807%,,,,
,NJ,09,,,   ,Total Party Votes:,R,7336,,,,,,,,,
,NJ,09,,,   ,Total District Votes:,,23698,,,,139196,,,,,
H0NJ10026,NJ,10,Donald M.,Payne,"Payne, Donald M.",,D,33851,84.0976845871013%,,,86433,84.4517616711938%,,,(I),
H8NJ14070,NJ,10,Edward A.,Allen,"Allen, Edward A.",,D,3583,8.90142104740137%,,,,,,,,
H2NJ10113,NJ,10,Edmund,Proctor,"Proctor, Edmund",,D,2818,7.00089436549737%,,,,,,,,
,NJ,10,,,   ,Total Party Votes:,D,40252,,,,,,,,,
H2NJ10121,NJ,10,Andrew,Wirtz,"Wirtz, Andrew",,R,2005,100%,,,15913,15.5482383288062%,,,,
,NJ,10,,,   ,Total Party Votes:,R,2005,,,,,,,,,
,NJ,10,,,   ,Total District Votes:,,42257,,,,102346,,,,,
H2NJ05014,NJ,11,Rodney P.,Frelinghuysen,"Frelinghuysen, Rodney P.",,R,29691,100%,,,132938,72.3755702914884%,,,(I),
,NJ,11,,,   ,Total Party Votes:,R,29691,,,,,,,,,
H2NJ11095,NJ,11,Vij,Pawar,"Pawar, Vij",,D,6462,100%,,,48477,26.3923823212361%,,,,
,NJ,11,,,   ,Total Party Votes:,D,6462,,,,,,,,,
H8NJ11035,NJ,11,Richard S.,Roth,"Roth, Richard S.",,I (LBT),,,,,2263,1.23204738727556%,,,,
,NJ,11,,,   ,Total District Votes:,,36153,,,,183678,,,,,
H6NJ12144,NJ,12,Rush,Holt,"Holt, Rush",,D,9618,,,,104806,61.0355651581418%,,,(I),
,NJ,12,,,   ,Total Party Votes:,D,9618,,,,,,,,,
H2NJ12085,NJ,12,"DeForest ""Buster""",Soaries,"Soaries, DeForest ""Buster""",,R,9596,,,,62938,36.6530198645414%,,,,
H2NJ12093,NJ,12,Deborah,Jones,"Jones, Deborah",,R,2306,,,,,,,,,
,NJ,12,,,   ,Total Party Votes:,R,11902,,,,,,,,,
H2NJ12044,NJ,12,Carl J.,Mayer,"Mayer, Carl J.",,I (GRN),,,,,1871,1.08960882402614%,,,,
H2NJ12101,NJ,12,Thomas D.,Abrams,"Abrams, Thomas D.",,I (LBT),,,,,1259,0.733200165392253%,,,,
H6NJ06138,NJ,12,Karen Anne ,Zaletel,"Zaletel, Karen Anne ",,I (NJC),,,,,839,0.488605987898412%,,,,
,NJ,12,,,   ,Total District Votes:,,21520,,,,171713,,,,,
H2NJ13075,NJ,13,Robert,Menendez,"Menendez, Robert",,D,37357,100%,,,72605,78.2963625971897%,,,(I),
,NJ,13,,,   ,Total Party Votes:,D,37357,,,,,,,,,
H2NJ13117,NJ,13,James,Geron,"Geron, James",,R,3420,100%,,,16852,18.1729950070634%,,,,
,NJ,13,,,   ,Total Party Votes:,R,3420,,,,,,,,,
H2NJ13125,NJ,13,Pat Henry,Faulkner,"Faulkner, Pat Henry",,I (GRN),,,,,1195,1.28867369056734%,,,,
H2NJ13133,NJ,13,Esmat ,Zaklama,"Zaklama, Esmat ",,"I (AM,AC)",,,,,774,0.834672331798428%,,,,
H6NJ13134,NJ,13,Dick ,Hester,"Hester, Dick ",,I (PLC),,,,,732,0.789380034724094%,,,,
H6NJ09058,NJ,13,Herbert H.,Shaw,"Shaw, Herbert H.",,I (PC),,,,,573,0.617916338656976%,,,,
,NJ,13,,,   ,Total District Votes:,,40777,,,,92731,,,,,
,NJ, ,,,   ,Total State Votes:,,384810,,,,2006059,,,,,
,NM,,,,   ,,, ,,,,,,,,,
S8NM00010,NM,S,Pete V.,Domenici,"Domenici, Pete V.",,R,91898,99.9325793823402%,,,314301,65.0268961807423%,,,(I),
S8NM00051,NM,S,Orlin G.,Cole,"Cole, Orlin G.",,W(R),62,0.0674206176598521%,,,,,,,,
,NM,S,,,   ,Total Party Votes:,R,91960,,,,,,,,,
S2NM00047,NM,S,Gloria,Tristani,"Tristani, Gloria",,D,109084,77.7051188898862%,,,169039,34.9731038192577%,,,,
S4NM00084,NM,S,Francesca,Lobato,"Lobato, Francesca",,D,31225,22.2428801413287%,,,,,,,,
,NM,S,Don E.,Durham,"Durham, Don E.",,W(D),73,0.0520009687851719%,,,,,,,,
,NM,S,,,   ,Total Party Votes:,D,140382,,,,,,,,,
,NM,S,,,   ,Total State Votes:,,232342,,,,483340,,,,,
H8NM01174,NM,01,Heather A.,Wilson,"Wilson, Heather A.",,R,30429,100%,,,95711,55.3418716933129%,,,(I),
,NM,01,,,   ,Total Party Votes:,R,30429,,,,,,,,,
H2NM01086,NM,01,Richard M.,Romero,"Romero, Richard M.",,D,34155,100%,,,77234,44.6581283066871%,,,,
,NM,01,,,   ,Total Party Votes:,D,34155,,,,,,,,,
,NM,01,,,   ,Total District Votes:,,64584,,,,172945,,,,,
H2NM02126,NM,02,Steve,Pearce,"Pearce, Steve",,R,12317,35.0402549002873%,,,79631,56.2250669001405%,,,,
H2NM02134,NM,02,Edward R.,Tinsley,"Tinsley, Edward R.",,R,9587,27.2737617706466%,,,,,,,,
H2NM02084,NM,02,Phelps,Anderson,"Anderson, Phelps",,R,8432,23.9879377542602%,,,,,,,,
H2NM02118,NM,02,C. Earl,Greer,"Greer, C. Earl",,R,2426,6.90165286905067%,,,,,,,,
H2NM02092,NM,02,Leo,Martinez,"Martinez, Leo",,R,2389,6.79639270575517%,,,,,,,,
,NM,02,,,   ,Total Party Votes:,R,35151,,,,,,,,,
H2NM02100,NM,02,John Arthur,Smith,"Smith, John Arthur",,D,22925,52.956802956803%,,,61916,43.7170353529291%,,,,
H2NM02159,NM,02,Ruben A.,Smith,"Smith, Ruben A.",,D,20365,47.0431970431971%,,,,,,,,
,NM,02,,,   ,Total Party Votes:,D,43290,,,,,,,,,
,NM,02,George L. ,Dewey,"Dewey, George L. ",,W,,,,,43,0.0303610136342133%,,,,
,NM,02,Padraig M. ,Lynch,"Lynch, Padraig M. ",,W,,,,,39,0.027536733296147%,,,,
,NM,02,,,   ,Total District Votes:,,78441,,,,141629,,,,,
H8NM03097,NM,03,Tom,Udall,"Udall, Tom",,D,59762,100%,,,122950,100%,,,(I),
,NM,03,,,   ,Total Party Votes:,D,59762,,,,,,,,,
H2NM03116,NM,03,Edward F.,Tsyitee,"Tsyitee, Edward F.",,W(R),495,100%,,,,,,,,
,NM,03,,,   ,Total Party Votes:,R,495,,,,,,,,,
,NM,03,,,   ,Total District Votes:,,60257,,,,122950,,,,,
,NM,,,,   ,Total State Votes:,,203282,,,,437524,,,,,
,NY,,,,   ,,,,,,,,,,,,
H2NY01067,NY,01,Timothy H.,Bishop,"Bishop, Timothy H.",,D/WF,,,,,84276,50.2267702081756%,,,,
H2NY01067,NY,01,Timothy H.,Bishop,"Bishop, Timothy H.",,D ,Unopposed,,,,"[81,325]",,,,,
H2NY01067,NY,01,Timothy H.,Bishop,"Bishop, Timothy H.",,WF,Unopposed,,,,"[2,951]",,,,,
H0NY01095,NY,01,Felix J.,"Grucci, Jr.","Grucci, Felix J., Jr.",,R/IDP/C/RTL,,,,,81524,48.5866345632364%,,,(I),
H0NY01095,NY,01,Felix J.,"Grucci, Jr.","Grucci, Felix J., Jr.",,R ,Unopposed,,,,"[64,999]",,,,,
H0NY01095,NY,01,Felix J.,"Grucci, Jr.","Grucci, Felix J., Jr.",,IDP,Unopposed,,,,"[4,522]",,,,,
H0NY01095,NY,01,Felix J.,"Grucci, Jr.","Grucci, Felix J., Jr.",,C,Unopposed,,,,"[6,116]",,,,,
H0NY01095,NY,01,Felix J.,"Grucci, Jr.","Grucci, Felix J., Jr.",,RTL,Unopposed,,,,"[5,887]",,,,,
H2NY01075,NY,01,Lorna,Salzman,"Salzman, Lorna",,GRN,Unopposed,,,,1991,1.18659522858795%,,,,
,NY,01,,,   ,Total District Votes:,, ,,,,167791,,,,,
H0NY02085,NY,02,Steve J.,Israel,"Israel, Steve J.",,D/IDP/WF, ,,,,85451,58.4776152087924%,,,(I),
H0NY02085,NY,02,Steve J.,Israel,"Israel, Steve J.",,D,Unopposed,,,,"[75,845]",,,,,
H0NY02085,NY,02,Steve J.,Israel,"Israel, Steve J.",,IDP,Unopposed,,,,"[7,632]",,,,,
H0NY02085,NY,02,Steve J.,Israel,"Israel, Steve J.",,WF,Unopposed,,,,"[1,974]",,,,,
H2NY05068,NY,02,Joseph P.,Finley,"Finley, Joseph P.",,R/C/RTL, ,,,,59117,40.4561816514515%,,,,
H2NY05068,NY,02,Joseph P.,Finley,"Finley, Joseph P.",,R,Unopposed,,,,"[48,239]",,,,,
H2NY05068,NY,02,Joseph P.,Finley,"Finley, Joseph P.",,C,Unopposed,,,,"[5,772]",,,,,
H2NY05068,NY,02,Joseph P.,Finley,"Finley, Joseph P.",,RTL,Unopposed,,,,"[5,106]",,,,,
H2NY02073,NY,02,John ,Keenan,"Keenan, John ",,GRN,Unopposed,,,,1558,1.0662031397561%,,,,
,NY,02,,,   ,Total District Votes:,, ,,,,146126,,,,,
H2NY03089,NY,03,Peter T.,King,"King, Peter T.",,R/C/IDP/RTL, ,,,,121537,71.8847591558626%,,,(I),
H2NY03089,NY,03,Peter T.,King,"King, Peter T.",,IDP,Unopposed,,,,"[7,904]",,,,,
H2NY03089,NY,03,Peter T.,King,"King, Peter T.",,RTL,Unopposed,,,,"[7,646]",,,,,
H2NY03089,NY,03,Peter T.,King,"King, Peter T.",,C,Unopposed,,,,"[7,113]",,,,,
H2NY03089,NY,03,Peter T.,King,"King, Peter T.",,R,11932,78.0430374779253%,,,"[98,874]",,,,,
H8NY03045,NY,03,Robert ,Previdi,"Previdi, Robert ",,R,3357,21.9569625220747%,,,,,,,,
,NY,03,,,   ,Total Party Votes:,R,15289,,,,,,,,,
H2NY03105,NY,03,Stuart L.,Finz,"Finz, Stuart L.",,D,Unopposed,,,,46022,27.2203558247374%,,,,
H2NY03113,NY,03,Janeen,DePrima,"DePrima, Janeen",,L,Unopposed,,,,1513,0.894885019400019%,,,,
,NY,03,,,   ,Total District Votes:,,15289,,,,169072,,,,,
H6NY04112,NY,04,Carolyn,McCarthy,"McCarthy, Carolyn",,D/IDP/L/WF, ,,,,94806,56.25133499466%,,,(I),
H6NY04112,NY,04,Carolyn,McCarthy,"McCarthy, Carolyn",,D,Unopposed,,,,"[85,496]",,,,,
H6NY04112,NY,04,Carolyn,McCarthy,"McCarthy, Carolyn",,IDP,Unopposed,,,,"[5,272]",,,,,
H6NY04112,NY,04,Carolyn,McCarthy,"McCarthy, Carolyn",,L,Unopposed,,,,"[1,155]",,,,,
H6NY04112,NY,04,Carolyn,McCarthy,"McCarthy, Carolyn",,WF,Unopposed,,,,"[2,883]",,,,,
H2NY04129,NY,04,Marilyn F.,O'Grady,"O'Grady, Marilyn F.",,R/C/RTL, ,,,,72882,43.2431470274119%,,,,
H2NY04129,NY,04,Marilyn F.,O'Grady,"O'Grady, Marilyn F.",,RTL,Unopposed,,,,"[6,101]",,,,,
H2NY04129,NY,04,Marilyn F.,O'Grady,"O'Grady, Marilyn F.",,R,9776,49.93870044953%,,,"[61,473]",,,,,
H2NY04079,NY,04,Daniel,Frisa,"Frisa, Daniel",,R,5938,30.3330608908868%,,,,,,,,
H2NY04145,NY,04,Steven,Irace,"Irace, Steven",,R,3862,19.7282386595832%,,,,,,,,
,NY,04,,,   ,Total Party Votes:,R,19576,,,,,,,,,
H2NY04129,NY,04,Marilyn F.,O'Grady,"O'Grady, Marilyn F.",,C,359,51.1396011396011%,,,"[5,308]",,,,,
H2NY04079,NY,04,Daniel,Frisa,"Frisa, Daniel",,C,300,42.7350427350427%,,,,,,,,
H2NY04145,NY,04,Steven,Irace,"Irace, Steven",, W(C),43,6.12535612535613%,,,,,,,,
,NY,04,,,   ,Total Party Votes:,C,702,,,,,,,,,
H2NY04152,NY,04,Tim ,Derham,"Derham, Tim ",,GRN,Unopposed,,,,852,0.505517977928088%,,,,
,NY,04,,,   ,Total District Votes:,,20278,,,,168540,,,,,
H4NY07011,NY,05,Gary L.,Ackerman,"Ackerman, Gary L.",,D/IDP/L/WF, ,,,,68773,92.3239049012633%,,,(I),
H4NY07011,NY,05 ,Gary L.,Ackerman,"Ackerman, Gary L.",,D,Unopposed,,,,"[61,736]",,,,,
H4NY07011,NY,05,Gary L.,Ackerman,"Ackerman, Gary L.",,IDP,Unopposed,,,,"[3,614]",,,,,
H4NY07011,NY,05,Gary L.,Ackerman,"Ackerman, Gary L.",,L,Unopposed,,,,"[1,541]",,,,,
H4NY07011,NY,05,Gary L.,Ackerman,"Ackerman, Gary L.",,WF,Unopposed,,,,"[1,882]",,,,,
H2NY05076,NY,05,Perry S.,Reich,"Reich, Perry S.",,C ,Unopposed,,,,5718,7.67609509873676%,,,,
,NY,05,,,   ,Total District Votes:,,,,,,74491,,,,,
H8NY06048,NY,06,Gregory W.,Meeks,"Meeks, Gregory W.",,D/L/WF, ,,,,72799,96.5107184048999%,,,(I),
H8NY06048,NY,06,Gregory W.,Meeks,"Meeks, Gregory W.",,WF,Unopposed,,,,"[3,352]",,,,,
H8NY06048,NY,06,Gregory W.,Meeks,"Meeks, Gregory W.",,L,Unopposed,,,,[729],,,,,
H8NY06048,NY,06,Gregory W.,Meeks,"Meeks, Gregory W.",,D,22209,78.6576943509828%,,,"[68,718]",,,,,
H2NY06090,NY,06,Rey,Clarke,"Clarke, Rey",,D,6024,21.3352222418984%,,,,,,,,
,NY,06,,Scattered,Scattered ,,W(D),2,0.00708340711882415%,,,,,,,,
,NY,06,,,   ,Total Party Votes:,D,28235,,,,,,,,,
H2NY06090,NY,06,Rey,Clarke,"Clarke, Rey",,IDP,Unopposed,,,,2632,3.48928159510016%,,,,
,NY,06,,Scattered,Scattered ,,W(GRN),4,100%,,,,,,,,
,NY,06,,,   ,Total Party Votes:,GRN,4,,,,,,,,,
,NY,06,,,   ,Total District Votes:,,28239,,,,75431,,,,,
H8NY07046,NY,07,Joseph,Crowley,"Crowley, Joseph",,D/WF, ,,,,50967,73.292684680539%,,,(I),
H8NY07046,NY,07,Joseph,Crowley,"Crowley, Joseph",,WF,Unopposed,,,,"[1,984]",,,,,
H8NY07046,NY,07,Joseph,Crowley,"Crowley, Joseph",,D,15166,64.0374952497572%,,,"[48,983]",,,,,
H2NY17055,NY,07,Dennis,Coleman,"Coleman, Dennis",,D,8516,35.9582823122071%,,,,,,,,
,NY,07,,Scattered,Scattered ,,W(D),1,0.00422243803572183%,,,,,,,,
,NY,07,,,   ,Total Party Votes:,D,23683,,,,,,,,,
H0NY18081,NY,07,Kevin,Brawley,"Brawley, Kevin",,R/C, ,,,,18572,26.707315319461%,,,,
H0NY18081,NY,07,Kevin,Brawley,"Brawley, Kevin",,R,Unopposed,,,,"[16,460]",,,,,
H0NY18081,NY,07,Kevin,Brawley,"Brawley, Kevin",,C,Unopposed,,,,"[2,112]",,,,,
,NY,07,,,   ,Total District Votes:,,23683,,,,69539,,,,,
H2NY17071,NY,08,Jerrold L.,Nadler,"Nadler, Jerrold L.",,D/L/WF, ,,,,81002,76.0717874550389%,,,(I),
H2NY17071,NY,08,Jerrold L.,Nadler,"Nadler, Jerrold L.",,D,Unopposed,,,,"[71,996]",,,,,
H2NY17071,NY,08,Jerrold L.,Nadler,"Nadler, Jerrold L.",,WF,Unopposed,,,,"[6,390]",,,,,
H2NY17071,NY,08,Jerrold L.,Nadler,"Nadler, Jerrold L.",,L,Unopposed,,,,"[2,616]",,,,,
H2NY08088,NY,08,Jim ,Farrin,"Farrin, Jim ",,R/IDP, ,,,,19674,18.4765357199876%,,,,
