cand_id,cycle,state,district,cand_name_first,cand_name_last,party,outcome,unopposed,votes,vote_share
H8GA07201,2018,GA,7,Carolyn,Bourdeaux,DEM,0,False,140011,0.49925296229866495
H0GA08099,2018,GA,8,Austin,Scott,REP,1,False,198152,0.997161778618732
H8GA08118,2018,GA,8,"James L., III",Cooper,W,0,False,564,0.0028382213812677397
H2GA09150,2018,GA,9,Doug,Collins,REP,1,False,224661,0.7950406613395241
H8GA09058,2018,GA,9,Josh,McCall,DEM,0,False,57912,0.204941644430918
H0GA07125,2018,GA,10,Jody,Hice,REP,1,False,190396,0.628919682230333
H8GA10197,2018,GA,10,Tabitha A.,Johnson-Green,DEM,0,False,112339,0.371080317769667
H4GA11061,2018,GA,11,Barry,Loudermilk,REP,1,False,191887,0.6179139563341279
H8GA11054,2018,GA,11,"Flynn D., Jr.",Broady,DEM,0,False,118653,0.382086043665872
H2GA11164,2018,GA,12,Brian Russell,Brown,W,0,False,3,1.19764303850023e-05
H2GA12121,2018,GA,12,Rick W.,Allen,REP,1,False,148986,0.594773485779985
H8GA12078,2018,GA,12,Francys,Johnson,DEM,0,False,101503,0.40521453778963
H2GA13012,2018,GA,13,David,Scott,DEM,1,False,223157,0.761601993106037
H8GA13027,2018,GA,13,Martin,Cowen,W,0,False,93,0.00031739531074024803
H8GA13035,2018,GA,13,David,Callahan,REP,0,False,69760,0.238080611583222
H0GA09030,2018,GA,14,Tom,Graves,REP,1,False,175743,0.765018021625951
H8GA14025,2018,GA,14,Steven Lamar,Foster,DEM,0,False,53981,0.234981978374049
H8GU01020,2018,GU,0,Michael F.Q.,San Nicolas,DEM,1,False,19193,0.548528150900257
H8GU01046,2018,GU,0,Doris Flores,Brooks,REP,0,False,15398,0.440068591026007
H4HI01183,2018,HI,1,Calvin C. (G),Griffin,N,0,False,1351,0.00733398114119135
H8HI0001,2018,HI,1,Cam,Cavasso,REP,0,False,42498,0.23070283533556601
H8HI01234,2018,HI,1,Ed,Case,DEM,1,False,134650,0.7309552632578951
